utterance,intent
ask an agent where i can report payment issues,payment_issue
ask an agent where i can report problems making an payment,payment_issue
"ask an agent where I could cancel my account, please",delete_account
"ask an agent where I could inform of payment problems, please",payment_issue
"ask an agent where I could inform of problems making a payment, please",payment_issue
"ask an agent where I could inform of problems with my payment, please",payment_issue
ask an agent where I could lodge a consumer complaint for a service,complaint
ask an agent where i could notify an issue with my payment,payment_issue
ask an agent where i could obtain a reimbursement,get_refund
ask an agent where I could open a user account,create_account
ask an agent where i could remove my online account,delete_account
ask an agent where I could report a fucking issue making a payment,payment_issue
"ask an agent where I could report a fucking problem making a payment, please",payment_issue
ask an agent where i could report a payment issue,payment_issue
"ask an agent where i could report an issue paying , please",payment_issue
"ask an agent where I could report fucking problems with my payment, please",payment_issue
ask an agent where i could report issues making a payment,payment_issue
"ask an agent where ot notify an issue paying , please",payment_issue
ask an agent where to cancel my online account,delete_account
ask an agent where to close my account,delete_account
ask an agent where to close my online account,delete_account
ask an agent where to create,create_account
ask an agent where to create a profile,create_account
ask an agent where to create an account,create_account
"ask an agent where to create, please",create_account
ask an agent where to delete my user account,delete_account
ask an agent where to download an invoice,get_invoice
ask an agent where to edit my shipping address,change_shipping_address
"ask an agent where to file a complaint for a service, please",complaint
ask an agent where to file a fucking complaint,complaint
ask an agent where to file aconsumer complaint for a service,complaint
ask an agent where to get a refund,get_refund
ask an agent where to inform of a problem making a payment,payment_issue
ask an agent where to inform of an issue paying,payment_issue
"ask an agent where to inform of payment issues, please",payment_issue
ask an agent where to inform of payment problems,payment_issue
ask an agent where to make a consumer complaint for a service,complaint
"ask an agent where to make a fucking complaint for a service, please",complaint
"ask an agent where to notify an issue making a payment, please",payment_issue
"ask an agent where to notify fucking issues paying, please",payment_issue
ask an agent where to notify fucking payment problems,payment_issue
"ask an agent where to notify fucking problems paying, please",payment_issue
ask an agent where to notify issues with my payment,payment_issue
